win,period,race_id,field,p1,top3sum,resid,n_eff,ax_hit,top3_hits,rand3,cut5,cut10,cut15,cut20
T3,探索,20251116_05_04,16,0.47692016,1.1935438,1.8986269,11.5616455,1,2,0.5625,0,5,7,9
T3,探索,20251116_05_05,8,0.6327862,1.1768036,0.6362021,5.139899,1,2,1.125,0,1,3,5
T3,探索,20251116_05_06,16,0.6719981,1.3886888,1.5260599,8.78282,1,3,0.5625,2,5,9,11
T3,探索,20251116_05_07,16,0.48342666,1.4209427,1.550943,9.680881,1,2,0.5625,1,4,10,11
T3,探索,20251116_05_08,13,0.6719981,1.5384378,1.8077862,8.507802,0,1,0.6923076923076923,1,4,5,5
T3,探索,20251116_05_09,14,0.67394614,2.003584,1.3303171,6.914444,1,2,0.6428571428571429,1,6,8,9
T3,探索,20251116_05_10,11,0.46026874,1.0606885,1.4051297,8.605379,1,1,0.8181818181818182,1,3,3,3
T3,探索,20251116_05_11,8,0.3128244,0.9132441,0.63186705,6.239315,0,1,1.125,0,3,4,4
T3,探索,20251116_05_12,13,0.67394614,1.7777654,1.4970036,7.58899,0,2,0.6923076923076923,2,5,6,6
T3,探索,20251116_08_01,14,0.735974,1.8130664,1.6231725,7.575463,0,1,0.6428571428571429,2,6,8,8
T3,探索,20251116_08_02,15,0.48516014,1.2667426,1.516443,9.597436,1,2,0.6,2,5,8,9
T3,探索,20251116_08_03,15,0.8280502,1.9003047,1.4205223,7.018287,1,2,0.6,5,6,8,9
T3,探索,20251116_08_04,11,0.74675983,1.707439,1.6802872,8.004816,1,2,0.8181818181818182,0,0,4,4
T3,探索,20251116_08_05,9,0.6719981,1.7964478,1.3184313,6.747695,0,2,1.0,0,0,2,3
T3,探索,20251116_08_06,16,0.6678107,1.7489609,1.6828195,8.513956,1,2,0.5625,2,7,8,9
T3,探索,20251116_08_07,16,0.8118703,1.7614491,1.7375184,8.082181,1,1,0.5625,4,7,7,8
T3,探索,20251116_08_08,15,0.7097373,1.6972653,1.6327902,8.078984,0,0,0.6,1,6,10,10
T3,探索,20251116_08_09,8,0.82298136,2.2417393,1.3416064,6.138479,0,1,1.125,0,0,1,1
T3,探索,20251116_08_10,14,0.65827394,1.6207927,1.7496465,8.805318,1,2,0.6428571428571429,2,4,6,6
T3,探索,20251116_08_11,16,0.47692016,1.0934641,1.8375332,11.916979,1,1,0.5625,0,5,9,10
T3,探索,20251116_08_12,12,0.48342666,1.3785745,1.7154928,8.157534,1,2,0.75,2,4,4,5
T3,探索,20251122_03_01,14,0.6556917,1.5932077,1.4707121,7.4076757,1,1,0.6428571428571429,1,8,8,9
T3,探索,20251122_03_02,16,0.74675983,1.6323218,1.6062342,8.538538,0,1,0.5625,1,6,8,11
T3,探索,20251122_03_03,15,0.81101775,2.0531309,1.4401131,6.775808,1,2,0.6,4,9,9,9
T3,探索,20251122_03_04,14,0.6678107,1.3929906,1.5277506,8.4454775,0,1,0.6428571428571429,1,4,6,8
T3,探索,20251122_03_05,14,0.46843085,1.2386311,1.4936867,9.617429,1,2,0.6428571428571429,1,5,6,8
T3,探索,20251122_03_06,15,0.67394614,1.5488751,1.3724687,7.6850677,1,2,0.6,3,8,8,9
T3,探索,20251122_03_07,16,0.70778924,1.4895047,1.9150312,9.727267,0,1,0.5625,2,5,6,10
T3,探索,20251122_03_08,16,0.47735873,1.146743,1.5693933,10.0022955,1,3,0.5625,1,7,9,9
T3,探索,20251122_03_09,8,0.6719981,1.570104,1.2044691,6.4671674,0,1,1.125,0,0,1,2
T3,探索,20251122_03_10,16,0.74675983,1.3264747,1.4627951,7.9522586,1,2,0.5625,3,7,8,10
T3,探索,20251122_03_11,16,0.6646564,1.2339027,1.8683589,10.044522,1,2,0.5625,2,4,7,8
T3,探索,20251122_03_12,16,0.5110465,1.1275733,1.7180734,10.715495,0,0,0.5625,1,7,8,9
T3,探索,20251122_08_01,14,0.6556917,1.6882308,1.5113921,7.611251,1,3,0.6428571428571429,2,7,7,8
T3,探索,20251122_08_02,15,0.9091749,1.5979412,1.5076686,7.1726227,1,2,0.6,2,6,6,8
T3,探索,20251122_08_03,15,0.74675983,2.0481474,1.9096862,7.856118,0,1,0.6,3,6,7,8
T3,探索,20251122_08_04,11,0.74675983,1.927636,1.6615878,7.110663,0,2,0.8181818181818182,2,3,3,3
T3,探索,20251122_08_05,17,0.6646564,1.3990957,2.130839,11.194278,0,2,0.5294117647058824,1,3,8,10
T3,探索,20251122_08_06,16,0.6327862,1.5491182,1.964226,10.061204,0,1,0.5625,1,5,7,9
T3,探索,20251122_08_07,16,0.67394614,1.399126,1.8048251,9.454463,1,1,0.5625,2,5,7,9
T3,探索,20251122_08_08,16,0.49166667,1.4356892,1.6263617,9.029715,0,1,0.5625,3,8,10,10
T3,探索,20251122_08_09,9,0.6678107,1.5513116,1.2245932,6.8311725,1,3,1.0,0,1,2,3
T3,探索,20251122_08_10,16,0.735974,1.4141942,1.6898334,8.983311,1,2,0.5625,2,5,9,10
T3,探索,20251122_08_11,16,0.5916502,1.2109218,1.6261222,9.561135,0,1,0.5625,2,6,8,9
T3,探索,20251122_08_12,15,0.67394614,1.7129034,1.6418738,8.280525,1,2,0.6,1,6,8,9
T3,探索,20251123_05_01,16,0.722904,1.469824,1.5466619,8.444293,0,0,0.5625,3,6,7,10
T3,探索,20251123_05_02,18,0.46875802,1.2047323,1.7835332,10.586743,0,1,0.5,4,7,11,11
T3,探索,20251123_05_03,17,0.8197103,2.0833585,1.722395,7.4196625,1,2,0.5294117647058824,3,9,11,11
T3,探索,20251123_05_04,15,0.46875802,1.0612848,1.8581042,11.384873,1,1,0.6,0,4,6,7
T3,探索,20251123_05_05,11,0.5916502,1.3732326,1.5293548,8.307262,0,2,0.8181818181818182,0,2,3,4
T3,探索,20251123_05_06,16,0.6678107,1.6363267,1.6033283,8.066084,0,0,0.5625,4,7,7,8
T3,探索,20251123_05_07,16,0.52605826,1.0953047,1.5613636,9.945668,1,1,0.5625,2,5,9,10
T3,探索,20251123_05_08,16,0.52106106,1.2800599,1.5458295,9.444256,0,1,0.5625,3,6,9,11
T3,探索,20251123_05_09,8,0.47735873,1.2398417,1.0890855,6.972275,0,1,1.125,0,0,1,2
T3,探索,20251123_05_10,17,0.46875802,1.3272519,1.584005,9.82221,1,2,0.5294117647058824,4,7,10,13
T3,探索,20251123_05_11,16,0.5028065,1.2279866,1.5563139,9.766404,1,2,0.5625,0,6,10,10
T3,探索,20251123_05_12,18,0.4043292,1.0189598,1.8765101,12.216128,0,1,0.5,1,8,10,11
T3,探索,20251123_08_01,14,0.8081983,2.1942625,1.9636167,8.017764,1,2,0.6428571428571429,3,4,4,6
T3,探索,20251123_08_02,13,0.6099047,1.3170365,1.2653688,8.157603,1,1,0.6923076923076923,0,4,6,9
T3,探索,20251123_08_03,16,0.79954594,2.174763,1.8025514,7.4237456,0,2,0.5625,3,8,8,10
T3,探索,20251123_08_05,9,0.6711052,1.6086212,1.5224756,7.5074825,1,2,1.0,0,0,1,1
T3,探索,20251123_08_06,16,0.44757393,1.0476828,2.089902,12.213251,0,0,0.5625,1,4,5,8
T3,探索,20251123_08_07,18,0.52605826,1.2258143,1.8609611,11.041482,1,2,0.5,2,7,11,11
T3,探索,20251123_08_08,14,0.67394614,1.7861764,1.4092624,7.5458508,1,1,0.6428571428571429,3,4,7,9
T3,探索,20251123_08_09,8,0.74675983,1.6993831,1.2674975,5.9119706,1,2,1.125,0,1,2,3
T3,探索,20251123_08_10,16,0.46875802,1.28965,1.7433966,10.53628,0,1,0.5625,2,6,8,9
T3,探索,20251123_08_11,18,0.48386526,1.2633543,1.8674545,11.568855,1,1,0.5,1,8,11,13
T3,探索,20251123_08_12,16,0.735974,1.4882498,1.9509563,9.519604,0,2,0.5625,3,4,6,9
T3,探索,20251124_03_01,16,0.735974,2.1220384,1.5176364,7.4292145,1,2,0.5625,3,7,9,10
T3,探索,20251124_03_02,8,0.47692016,1.2648233,0.62115043,5.498238,0,1,1.125,0,3,4,4
T3,探索,20251124_03_03,15,0.6556917,1.6172795,1.3255714,7.829616,1,2,0.6,2,7,9,10
T3,探索,20251124_03_04,14,0.67394614,1.3920631,1.5322986,8.516693,1,2,0.6428571428571429,0,5,7,9
T3,探索,20251124_03_05,16,0.5916502,1.3260895,1.8017617,10.366168,0,1,0.5625,0,5,8,9
T3,探索,20251124_03_06,16,0.5454381,1.3668818,2.0441103,10.813005,0,0,0.5625,1,4,8,9
T3,探索,20251124_03_07,16,0.6556917,1.3046209,1.6667088,9.233184,1,1,0.5625,2,5,9,9
T3,探索,20251124_03_08,16,0.74675983,1.6131996,1.4894657,8.060011,1,1,0.5625,1,8,9,9
T3,探索,20251124_03_09,16,0.46875802,1.0499091,1.9071704,11.589966,0,2,0.5625,1,5,8,8
T3,探索,20251124_03_10,16,0.37089336,0.8837373,1.7736533,12.289364,0,0,0.5625,1,5,8,10
T3,探索,20251124_03_11,14,0.406171,1.00628,1.635512,10.398389,0,0,0.6428571428571429,3,4,5,6
T3,探索,20251124_03_12,16,0.46875802,1.0380044,1.5750712,10.552281,1,1,0.5625,1,6,8,10
T3,探索,20251124_05_01,15,0.999999,2.4564962,1.1099542,5.4897585,1,2,0.6,5,9,10,10
T3,探索,20251124_05_02,18,0.74675983,1.8647062,2.250709,8.853351,0,2,0.5,6,9,10,10
T3,探索,20251124_05_03,8,0.6385582,1.675028,0.66150653,5.174878,1,3,1.125,0,2,3,4
T3,探索,20251124_05_04,14,0.9870092,2.168144,1.1887381,5.7184343,1,3,0.6428571428571429,2,5,8,10
T3,探索,20251124_05_05,16,0.74675983,1.9123727,1.6048428,7.64417,0,2,0.5625,3,8,9,9
T3,探索,20251124_05_06,13,0.67394614,1.507533,1.5922767,8.519789,1,2,0.6923076923076923,0,4,4,5
T3,探索,20251124_05_07,14,0.7121182,1.4140421,1.7520261,8.925751,1,1,0.6428571428571429,0,4,5,7
T3,探索,20251124_05_08,14,0.48472157,1.2980845,1.5825582,9.641153,1,3,0.6428571428571429,0,5,6,7
T3,探索,20251124_05_09,12,0.8362193,1.861175,1.3926297,6.68149,1,2,0.75,2,4,4,5
T3,探索,20251124_05_10,16,0.82298136,1.8202205,1.4773378,7.292282,1,2,0.5625,3,7,10,11
T3,探索,20251124_05_11,12,0.74675983,1.9362367,1.933457,7.959204,1,1,0.75,1,2,4,5
T3,探索,20251124_05_12,18,0.735974,1.9604104,1.7625062,8.397028,1,2,0.5,4,8,10,11
T3,探索,20251129_05_01,13,0.74675983,1.6757866,1.641432,8.19131,1,1,0.6923076923076923,1,2,6,6
T3,探索,20251129_05_02,18,0.7097373,1.6087662,2.1302793,9.479156,1,2,0.5,6,8,9,10
T3,探索,20251129_05_03,8,0.47735873,1.08231,0.55860543,5.2842894,0,1,1.125,1,3,4,4
T3,探索,20251129_05_04,16,0.65884596,1.596362,1.9383496,10.039297,1,1,0.5625,0,5,7,8
T3,探索,20251129_05_05,13,0.735974,1.4402193,1.6431929,8.296495,1,1,0.6923076923076923,0,4,5,6
T3,探索,20251129_05_06,16,0.6646564,1.7662007,1.9647262,8.345773,1,1,0.5625,4,8,8,9
T3,探索,20251129_05_07,8,0.74675983,1.3790659,0.93069917,5.543911,1,2,1.125,0,1,1,3
T3,探索,20251129_05_08,16,0.5916502,1.2688193,1.6362569,9.723282,1,3,0.5625,0,6,8,11
T3,探索,20251129_05_09,12,0.47735873,1.4316376,1.7676915,9.077787,0,2,0.75,0,2,3,5
T3,探索,20251129_05_10,16,0.67394614,1.7004378,1.4686459,7.943718,1,1,0.5625,2,7,9,11
T3,探索,20251129_05_11,18,0.6327862,1.6131226,1.9272084,10.28746,1,2,0.5,3,6,10,10
T3,探索,20251129_05_12,9,0.82586735,2.1272507,1.1547711,5.669965,1,1,1.0,1,3,3,3
T3,探索,20251129_08_01,14,0.6719981,1.616132,1.7748883,7.978576,1,1,0.6428571428571429,3,6,7,7
T3,探索,20251129_08_02,11,0.735974,1.8341259,1.4437778,6.6103077,1,2,0.8181818181818182,0,4,5,6
T3,探索,20251129_08_03,14,0.7121182,1.6496342,1.6907349,8.710441,1,2,0.6428571428571429,2,3,4,7
T3,探索,20251129_08_04,9,0.5677118,1.4787275,1.4391209,7.4819527,0,2,1.0,0,0,1,3
T3,探索,20251129_08_05,12,0.7121182,1.4937006,1.4582626,7.8979907,0,1,0.75,0,2,4,6
T3,探索,20251129_08_06,12,0.56138206,1.5046724,1.6780441,9.04021,1,2,0.75,0,1,4,5
T3,探索,20251129_08_07,18,0.4214007,1.1309721,2.1968477,12.725838,0,2,0.5,2,5,8,10
T3,探索,20251129_08_08,16,0.67394614,1.6196542,1.4180496,8.072641,1,1,0.5625,1,9,10,10
T3,探索,20251129_08_09,13,0.67394614,1.4703196,1.4355289,7.789172,1,2,0.6923076923076923,1,4,6,6
T3,探索,20251129_08_10,8,0.67394614,1.2664728,0.84822035,5.5950212,1,1,1.125,0,2,2,3
T3,探索,20251129_08_11,11,0.6328146,1.4225591,1.674084,8.6104765,0,0,0.8181818181818182,0,1,2,3
T3,探索,20251129_08_12,16,0.74675983,1.7423956,1.4379975,7.51737,1,1,0.5625,1,10,10,10
T3,探索,20251130_05_01,16,0.6646564,1.762458,1.8348234,8.598519,1,2,0.5625,2,6,9,10
T3,探索,20251130_05_02,13,0.9456665,2.1526952,1.0413414,5.527828,1,3,0.6923076923076923,3,6,7,8
T3,探索,20251130_05_03,16,0.74675983,1.9167659,1.4680011,7.37552,1,1,0.5625,4,7,8,9
T3,探索,20251130_05_04,13,0.82586735,1.7738553,1.2245797,6.254211,1,3,0.6923076923076923,1,7,7,7
T3,探索,20251130_05_05,16,0.48516014,1.1340894,1.9333293,11.970165,0,1,0.5625,0,3,7,11
T3,探索,20251130_05_06,12,0.67394614,1.8125043,1.7737696,8.115061,1,1,0.75,0,1,3,7
T3,探索,20251130_05_07,8,0.735974,1.3652893,0.67019415,4.704813,0,2,1.125,0,3,3,3
T3,探索,20251130_05_09,9,0.74675983,2.205638,1.2291002,5.7775035,0,2,1.0,0,2,3,4
T3,探索,20251130_05_10,16,0.70778924,1.5449692,1.8872826,9.621812,0,0,0.5625,1,6,7,9
T3,探索,20251130_05_11,15,0.6504629,1.7291256,1.7878915,8.619895,1,2,0.6,3,5,7,9
T3,探索,20251130_05_12,16,0.74675983,1.594832,1.9454591,9.325094,1,2,0.5625,1,4,6,9
T3,探索,20251130_08_01,16,0.722904,1.6941237,1.550921,8.100708,1,2,0.5625,2,7,9,11
T3,探索,20251130_08_02,13,0.92353344,2.0507667,1.0849512,5.6549664,1,2,0.6923076923076923,2,6,8,8
T3,探索,20251130_08_03,13,0.47692016,1.1505034,1.6684033,10.02105,1,2,0.6923076923076923,0,2,5,6
T3,探索,20251130_08_04,16,0.47735873,1.3675175,1.5827464,9.087234,1,2,0.5625,3,7,9,9
T3,探索,20251130_08_05,8,0.67632705,1.7630798,1.3496339,6.733222,1,2,1.125,0,0,0,0
T3,探索,20251130_08_06,8,0.55259037,1.384198,1.2019694,6.677988,1,1,1.125,0,1,1,1
T3,探索,20251130_08_07,16,0.67394614,1.7343544,1.8310422,8.342716,1,1,0.5625,3,8,9,10
T3,探索,20251130_08_08,8,0.6719981,1.9875689,0.9854115,5.5980377,0,1,1.125,0,1,2,3
T3,探索,20251130_08_09,11,0.6099047,1.4934344,1.3467824,7.6217117,0,2,0.8181818181818182,0,3,4,6
T3,探索,20251130_08_10,16,0.6678107,1.5621749,1.6052896,8.78712,0,1,0.5625,2,6,8,10
T3,探索,20251130_08_11,16,0.67394614,1.762504,1.652391,8.403047,0,1,0.5625,2,7,9,10
T3,探索,20251130_08_12,17,0.37331805,0.886162,1.9932487,13.268358,0,1,0.5294117647058824,1,4,7,11
W1,確認,20260704_02_01,9,0.70240545,1.7265847,1.0196521,5.773056,1,1,1.0,2,2,3,3
W1,確認,20260704_02_02,16,0.55281687,1.3962691,1.7218453,9.710415,1,2,0.5625,3,4,9,10
W1,確認,20260704_02_03,11,0.55281687,1.6583228,1.3971939,7.189056,0,1,0.8181818181818182,2,2,5,6
W1,確認,20260704_02_04,16,0.55281687,1.5280768,1.48328,8.856801,0,0,0.5625,3,6,8,10
W1,確認,20260704_02_06,13,0.61717856,1.4940816,1.5154043,7.950199,1,2,0.6923076923076923,3,5,6,6
W1,確認,20260704_02_07,10,0.7318511,1.8152888,1.0578196,6.261807,1,1,0.9,1,2,3,5
W1,確認,20260704_02_09,9,0.55281687,1.5589958,1.3627036,6.518371,1,1,1.0,2,2,3,3
W1,確認,20260704_02_10,14,0.55281687,1.3366687,1.7997553,9.671165,0,1,0.6428571428571429,3,3,4,5
W1,確認,20260704_02_11,16,0.45336214,0.9978035,1.7384148,11.690879,0,1,0.5625,2,5,7,8
W1,確認,20260704_03_01,8,0.83025694,1.8009764,1.0766585,5.548555,1,2,1.125,0,2,2,2
W1,確認,20260704_03_02,16,0.6649788,1.6488339,1.717646,8.566778,0,1,0.5625,6,6,8,9
W1,確認,20260704_03_03,15,0.8412698,2.0840943,1.0521872,5.926219,1,2,0.6,6,7,10,11
W1,確認,20260704_03_04,16,0.7318511,1.4030867,1.7850235,9.038346,1,2,0.5625,4,6,7,9
W1,確認,20260704_03_05,14,0.5109734,1.2675188,2.0772216,11.495947,1,2,0.6428571428571429,0,0,4,5
W1,確認,20260704_03_06,15,0.45336214,1.3600864,1.8447381,10.477493,0,1,0.6,1,3,6,9
W1,確認,20260704_03_07,16,0.5591232,1.6086617,1.6887839,8.589806,1,2,0.5625,4,6,10,11
W1,確認,20260704_03_08,15,0.55281687,1.1081932,1.7051802,9.927489,0,2,0.6,3,5,5,5
W1,確認,20260704_03_09,10,0.7318511,1.7117611,1.3022916,6.827923,0,1,0.9,0,2,3,3
W1,確認,20260704_03_10,10,0.5109734,1.257589,1.2637292,7.888504,0,1,0.9,0,0,3,3
W1,確認,20260704_03_11,10,0.6849756,1.4579785,1.2657752,7.094034,1,2,0.9,0,1,3,3
W1,確認,20260704_03_12,16,0.6234849,1.534107,1.8006339,9.651269,0,0,0.5625,3,5,7,8
W1,確認,20260704_10_02,18,0.53049296,1.3072956,1.7174019,10.313155,0,0,0.5,2,8,10,12
W1,確認,20260704_10_03,16,0.7318511,1.722507,1.3689098,7.0913577,1,2,0.5625,4,8,9,11
W1,確認,20260704_10_04,16,0.70190686,1.5981394,1.5201168,8.505145,1,1,0.5625,4,6,8,10
W1,確認,20260704_10_05,13,0.53049296,1.3706932,1.9061475,10.251062,0,2,0.6923076923076923,1,1,3,5
W1,確認,20260704_10_06,16,0.6404161,1.6725471,2.0456553,8.954716,1,1,0.5625,4,6,8,9
W1,確認,20260704_10_07,16,0.71096444,1.9281337,1.6844001,7.825047,0,1,0.5625,6,7,8,8
W1,確認,20260704_10_08,13,0.53062075,1.2830292,1.7603359,9.6626625,1,2,0.6923076923076923,2,2,3,5
W1,確認,20260704_10_09,12,0.53062075,1.370821,1.5718856,8.619551,1,1,0.75,1,3,4,5
W1,確認,20260704_10_10,12,0.70240545,1.4485712,1.8529229,9.128451,0,2,0.75,1,1,1,2
W1,確認,20260704_10_11,14,0.7318511,1.5636724,1.5089993,7.9784393,1,2,0.6428571428571429,2,5,6,7
W1,確認,20260704_10_12,12,0.53062075,1.3932056,1.5385125,8.347438,1,1,0.75,2,3,4,6
W1,確認,20260705_02_01,9,0.70240545,1.5951573,1.1589178,6.344177,0,1,1.0,1,1,3,3
W1,確認,20260705_02_02,12,0.70240545,1.7085844,1.2259389,7.1105886,1,3,0.75,1,2,5,6
W1,確認,20260705_02_03,14,0.71096444,1.6108268,1.1813868,6.914814,1,2,0.6428571428571429,6,6,8,8
W1,確認,20260705_02_04,16,0.48372617,1.4151725,2.1585588,9.929688,0,1,0.5625,5,5,6,7
W1,確認,20260705_02_06,16,0.7318511,1.8205961,1.6472945,7.7634544,1,2,0.5625,5,6,9,9
W1,確認,20260705_02_07,9,0.71096444,1.8733647,1.1086267,5.6976852,0,1,1.0,2,2,4,4
W1,確認,20260705_02_08,8,0.53062075,1.4427942,1.2572527,6.6332083,0,2,1.125,0,0,2,3
W1,確認,20260705_02_09,16,0.70190686,1.4945855,1.8818583,9.719477,1,2,0.5625,3,4,6,8
W1,確認,20260705_02_10,11,0.55281687,1.3994448,1.5066363,8.352297,1,2,0.8181818181818182,0,2,3,3
W1,確認,20260705_02_11,11,0.71096444,1.5750116,1.437367,7.5943074,0,1,0.8181818181818182,0,1,3,5
W1,確認,20260705_02_12,10,0.7318511,1.5548862,1.1733516,6.3479466,1,2,0.9,2,3,3,4
W1,確認,20260705_03_01,15,0.45336214,1.196583,1.2245898,8.343967,1,1,0.6,4,7,8,9
W1,確認,20260705_03_02,15,0.6001186,1.6126039,1.6382803,8.72729,1,2,0.6,3,5,8,9
W1,確認,20260705_03_03,16,0.70190686,1.8075407,1.4707792,7.850692,1,2,0.5625,5,7,8,10
W1,確認,20260705_03_04,16,0.7318511,1.8829142,1.7669108,8.054441,1,1,0.5625,5,7,7,7
W1,確認,20260705_03_05,15,0.481982,1.4128215,2.2000656,11.472054,0,1,0.6,0,2,4,7
W1,確認,20260705_03_06,13,0.5109734,1.4046922,1.7073355,10.014385,0,0,0.6923076923076923,0,1,3,7
W1,確認,20260705_03_07,15,0.47747746,1.3209296,1.568515,9.1589155,0,2,0.6,4,6,7,9
W1,確認,20260705_03_08,12,0.7318511,1.7380301,1.3572015,6.9035497,1,2,0.75,1,4,5,7
W1,確認,20260705_03_09,16,0.53062075,1.4297887,1.7676011,10.282511,1,1,0.5625,2,4,7,9
W1,確認,20260705_03_10,12,0.7318511,1.286293,1.3426586,7.3650866,1,1,0.75,1,3,4,6
W1,確認,20260705_03_11,15,0.38683805,1.0049953,1.5537151,10.959649,1,1,0.6,3,3,7,10
W1,確認,20260705_03_12,15,0.55281687,1.2150979,1.4879268,9.324274,0,0,0.6,3,3,8,11
W1,確認,20260705_10_02,16,0.55281687,1.5210503,1.528524,8.742259,0,1,0.5625,3,7,8,10
W1,確認,20260705_10_03,17,0.55281687,1.3716468,1.4837321,9.205554,0,0,0.5294117647058824,5,8,11,11
W1,確認,20260705_10_04,14,0.49699697,1.3849007,1.9970548,10.133092,1,1,0.6428571428571429,0,3,5,7
W1,確認,20260705_10_05,12,0.70240545,1.4449462,1.9391707,9.416482,0,0,0.75,0,0,0,3
W1,確認,20260705_10_06,11,0.481982,1.2130322,1.5611386,9.000501,0,2,0.8181818181818182,0,1,2,2
W1,確認,20260705_10_07,16,0.71096444,1.6069851,1.4790958,8.530966,0,2,0.5625,2,4,11,12
W1,確認,20260705_10_08,10,0.7318511,1.7619977,1.5038729,7.125552,1,1,0.9,1,1,2,3
W1,確認,20260705_10_10,16,0.41897622,1.2413061,1.7068902,10.127073,0,1,0.5625,2,5,9,10
W1,確認,20260705_10_11,13,0.70240545,1.5640296,1.4921478,8.06544,0,1,0.6923076923076923,2,3,3,6
W1,確認,20260705_10_12,16,0.71096444,1.506021,1.5493922,8.289931,1,1,0.5625,5,7,8,8
W1,確認,20260711_02_01,10,0.7318511,1.7582476,1.0502545,5.8600287,1,3,0.9,2,3,5,5
W1,確認,20260711_02_02,13,0.501638,1.4480429,1.6640536,8.380935,1,2,0.6923076923076923,3,4,4,6
W1,確認,20260711_02_03,16,0.55281687,1.5327178,1.8864108,9.5784025,0,1,0.5625,3,5,8,10
W1,確認,20260711_02_04,14,0.71096444,1.5771973,1.7431433,8.428323,1,1,0.6428571428571429,2,4,6,6
W1,確認,20260711_02_05,11,0.53049296,1.447824,1.6723208,9.008224,0,1,0.8181818181818182,0,0,1,2
W1,確認,20260711_02_06,10,0.55281687,1.4335301,1.2004247,6.6691437,0,1,0.9,1,3,5,5
W1,確認,20260711_02_07,14,0.53062075,1.4613127,2.0947552,9.056243,1,1,0.6428571428571429,3,5,5,6
W1,確認,20260711_02_08,12,0.5109734,1.276486,1.4568989,8.634095,0,1,0.75,1,3,4,6
W1,確認,20260711_02_09,10,0.71096444,1.7217957,1.5210134,7.1058984,0,1,0.9,1,2,3,3
W1,確認,20260711_02_10,14,0.55281687,1.4364002,2.0815551,10.3889675,1,2,0.6428571428571429,2,2,3,5
W1,確認,20260711_02_11,13,0.5109734,1.221376,1.6419659,9.799291,0,1,0.6923076923076923,1,2,3,4
W1,確認,20260711_02_12,8,0.7075734,1.8857431,1.0949903,6.1033545,1,2,1.125,0,0,1,1
W1,確認,20260711_03_02,15,0.5526891,1.45106,1.3780357,8.114558,0,2,0.6,4,7,8,10
W1,確認,20260711_03_03,14,0.7318511,1.5623561,1.5818983,8.054632,1,2,0.6428571428571429,3,4,6,6
W1,確認,20260711_03_04,15,0.71096444,1.7327088,1.449263,7.2903733,1,3,0.6,5,6,8,10
W1,確認,20260711_03_05,11,0.55281687,1.3545059,1.5032628,8.649945,1,2,0.8181818181818182,0,0,3,5
W1,確認,20260711_03_06,16,0.70240545,1.747567,1.5392178,7.7242355,0,0,0.5625,5,7,9,10
W1,確認,20260711_03_07,11,0.71096444,1.8064059,1.4416959,7.0281525,1,2,0.8181818181818182,2,3,3,4
W1,確認,20260711_03_08,16,0.70240545,1.6155874,1.9245661,9.451614,0,2,0.5625,3,5,6,8
W1,確認,20260711_03_09,15,0.53049296,1.3872087,1.6339848,9.515434,0,1,0.6,0,5,7,8
W1,確認,20260711_03_10,9,0.6234849,1.7775905,1.2685641,6.9085197,0,1,1.0,0,0,1,3
W1,確認,20260711_03_11,9,0.42222825,1.2601807,1.30814,7.4967732,0,0,1.0,0,1,2,2
W1,確認,20260711_03_12,15,0.5109734,1.2241534,1.7358276,10.428343,1,2,0.6,1,3,6,10
W1,確認,20260711_10_01,12,0.71096444,1.5699782,1.4486908,7.6334143,1,2,0.75,2,3,4,4
W1,確認,20260711_10_02,16,0.70240545,1.5400317,1.7273196,8.79454,1,2,0.5625,5,6,8,8
W1,確認,20260711_10_03,18,0.45336214,1.3078301,1.535565,9.955209,0,0,0.5,4,9,10,11
W1,確認,20260711_10_04,16,0.7318511,1.535627,1.4806489,8.069902,1,1,0.5625,3,5,10,11
W1,確認,20260711_10_05,12,0.45336214,1.1630813,1.722603,10.234693,1,2,0.75,0,0,3,5
W1,確認,20260711_10_06,18,0.7318511,1.4964777,1.8508184,9.568056,1,2,0.5,5,7,9,9
W1,確認,20260711_10_07,12,0.5749859,1.5409707,1.7315193,8.920217,1,2,0.75,0,1,4,4
W1,確認,20260711_10_08,11,0.66448027,1.2348791,1.3203987,7.431159,0,1,0.8181818181818182,2,2,3,3
W1,確認,20260711_10_09,11,0.7318511,1.6822102,1.5402653,7.666397,0,1,0.8181818181818182,1,2,2,3
W1,確認,20260711_10_10,18,0.45336214,1.0681597,2.0243628,12.715503,0,1,0.5,3,5,9,12
W1,確認,20260711_10_11,11,0.53049296,1.3943753,1.7155209,8.9255085,0,1,0.8181818181818182,1,1,2,3
W1,確認,20260711_10_12,16,0.70190686,1.510088,1.7890927,9.020479,0,1,0.5625,3,5,7,8
W1,確認,20260712_02_01,12,0.70240545,1.7198392,1.1801358,6.796548,1,2,0.75,1,5,5,6
W1,確認,20260712_02_02,13,0.63996536,1.451587,1.2128799,7.3852563,1,1,0.6923076923076923,1,4,7,8
W1,確認,20260712_02_03,14,0.70190686,1.3035299,1.5750908,8.527131,1,2,0.6428571428571429,2,3,5,8
W1,確認,20260712_02_04,16,0.55281687,1.1778976,1.4656485,9.200693,0,1,0.5625,4,7,9,9
W1,確認,20260712_02_05,10,0.55281687,1.5246099,1.5029241,7.9577475,1,1,0.9,0,0,2,2
W1,確認,20260712_02_06,16,0.71096444,1.6538714,1.7367606,8.6774,0,1,0.5625,4,6,8,8
W1,確認,20260712_02_07,9,0.45336214,1.2633917,1.2899191,7.4453464,1,2,1.0,1,1,2,3
